                2012                   2                  12                   2                   2                  -1                   9                   0                   1                1850                   1
                2012                   3                   4                   2                   3                  -1                   0                   4                   8                1851                   8
                2012                   2                   7                   0                   0                  -1                   9                   0                   2                1852                   0
                2012                   3                   7                   2                   2                  -1                   0                   3                   1                1853                   1
                2012                   1                   7                   0                   0                  -1                   1                   1                   1                1854                   0
                2012                   2                   8                   2                   3                  -1                   3                   0                   3                1855                   1
                2012                   3                  10                   2                   1                  -1                   0                   2                   1                1856                   1
                2012                   1                   5                   0                   0                  -1                   3                   2                   1                1857                   0
                2012                   2                   1                   0                   0                  -1                   9                   0                   1                1858                   0
                2012                   1                  11                   0                   0                  -1                   2                   2                   2                1859                   0
                2012                   2                   9                   1                   2                  -1                   2                   0                   2                1860                   2
                2012                   3                   5                   2                   2                  -1                   0                   3                   1                1861                   1
                2012                   2                   5                   2                   3                  -1                   3                   0                   2                1862                   1
                2012                   2                   7                   0                   0                  -1                   2                   0                   2                1863                   0
                2012                   3                   5                   2                   3                  -1                   0                   4                   2                1864                   1
                2012                   1                  11                   0                   0                  -1                   3                   2                   2                1865                   0
                2012                   1                   4                   0                   0                  -1                   1                   1                   2                1866                   0
                2012                   1                  12                   0                   0                  -1                   3                   2                   2                1867                   0
                2012                   2                   7                   0                   0                  -1                   3                   0                   1                1868                   0
                2012                   1                   2                   0                   0                  -1                   5                   4                   2                1869                   0
                2012                   3                   9                   2                   3                  -1                   0                   1                   2                1870                   1
                2012                   2                   6                   0                   0                  -1                   3                   0                   1                1871                   0
                2012                   1                  10                   0                   0                  -1                   5                   4                   1                1872                   0
                2012                   2                   3                   2                   2                  -1                   5                   0                   1                1873                   1
                2012                   3                   2                   2                   3                  -1                   0                   3                   3                1874                   1
                2012                   2                  12                   0                   0                  -1                   2                   0                   1                1875                   0
                2012                   2                   3                   2                   3                  -1                   3                   0                   2                1876                   2
                2012                   3                   1                   2                   3                  -1                   0                   1                   2                1877                   1
                2012                   1                   9                   0                   0                  -1                   3                   3                   8                1878                   0
                2012                   3                   9                   2                   1                  -1                   0                   2                   1                1879                   1
                2012                   3                   1                   1                   3                  -1                   0                   1                   3                1880                   1
                2012                   2                   6                   0                   0                  -1                   2                   0                   1                1881                   0
                2012                   3                   3                   1                   3                  -1                   0                   3                   2                1882                   1
                2012                   1                  11                   0                   0                  -1                   3                   2                   8                1883                   0
                2012                   3                  12                   8                   8                  -1                   0                   3                   8                1884                   8
                2012                   1                  11                   0                   0                  -1                   3                   2                   2                1885                   0
                2012                   3                   9                   1                   3                  -1                   0                   2                   3                1886                   1
                2012                   2                  11                   2                   2                  -1                   2                   0                   3                1887                   1
                2012                   3                   7                   2                   3                  -1                   0                   3                   1                1888                   1
                2012                   3                   4                   2                   3                  -1                   0                   1                   2                1889                   2
                2012                   1                   8                   0                   0                  -1                   1                   1                   1                1890                   0
                2012                   3                   5                   2                   2                  -1                   0                   2                   2                1891                   1
                2012                   3                   7                   8                   2                  -1                   0                   4                   2                1892                   1
                2012                   3                   3                   2                   1                  -1                   0                   3                   1                1893                   1
                2012                   3                   1                   8                   2                  -1                   0                   1                   8                1894                   1
                2012                   1                   1                   0                   0                  -1                   3                   3                   2                1895                   0
                2012                   3                  10                   8                   3                  -1                   0                   4                   1                1896                   1
                2012                   1                   7                   0                   0                  -1                   3                   2                   1                1897                   0
                2012                   2                   3                   8                   3                  -1                   5                   0                   3                1898                   1
                2012                   1                   7                   0                   0                  -1                   2                   2                   1                1899                   0
                2012                   3                   9                   2                   3                  -1                   0                   3                   2                1900                   1
                2012                   2                   6                   2                   2                  -1                   4                   0                   1                1901                   1
                2012                   3                  11                   2                   2                  -1                   0                   2                   3                1902                   8
                2012                   1                  11                   0                   0                  -1                   1                   1                   8                1903                   0
                2012                   3                   3                   2                   2                  -1                   0                   3                   9                1904                   2
                2012                   1                   9                   0                   0                  -1                   2                   2                   3                1905                   0
                2012                   2                  12                   2                   3                  -1                   4                   0                   8                1906                   2
                2012                   2                   4                   0                   0                  -1                   3                   0                   2                1907                   0
                2012                   3                   9                   2                   3                  -1                   0                   4                   1                1908                   2
                2012                   1                   5                   0                   0                  -1                   1                   1                   2                1909                   0
                2012                   2                  11                   2                   2                  -1                   3                   0                   1                1910                   1
                2012                   1                   1                   0                   0                  -1                   4                   3                   2                1911                   0
                2012                   2                   6                   2                   8                  -1                   2                   0                   8                1912                   1
                2012                   3                   5                   2                   3                  -1                   0                   1                   3                1913                   1
                2012                   1                   2                   0                   0                  -1                   2                   2                   1                1914                   0
                2012                   2                  11                   0                   0                  -1                   4                   0                   1                1915                   0
                2012                   3                   9                   1                   2                  -1                   0                   2                   8                1916                   2
                2012                   1                   9                   0                   0                  -1                   3                   2                   2                1917                   0
                2012                   2                   2                   8                   3                  -1                   4                   0                   8                1918                   8
                2012                   1                  11                   0                   0                  -1                   2                   1                   2                1919                   0
                2012                   2                  11                   0                   0                  -1                   3                   0                   1                1920                   0
                2012                   3                   4                   2                   2                  -1                   0                   2                   3                1921                   1
                2012                   1                   2                   0                   0                  -1                   5                   4                   2                1922                   0
                2012                   2                  99                   8                   8                  -1                   3                   0                   2                1923                   8
                2012                   3                   8                   2                   3                  -1                   0                   4                   3                1924                   2
                2012                   1                   4                   0                   0                  -1                   3                   2                   2                1925                   0
                2012                   2                   7                   0                   0                  -1                   4                   0                   8                1926                   0
                2012                   1                  11                   0                   0                  -1                   3                   2                   1                1927                   0
                2012                   2                   1                   0                   0                  -1                   3                   0                   1                1928                   0
                2012                   2                   9                   1                   3                  -1                   3                   0                   2                1929                   8
                2012                   3                   6                   2                   3                  -1                   0                   3                   1                1930                   1
                2012                   2                   7                   0                   0                  -1                   4                   0                   2                1931                   0
                2012                   3                   3                   8                   8                  -1                   0                   3                   8                1932                   1
                2012                   1                  10                   0                   0                  -1                   3                   2                   1                1933                   0
                2012                   2                  10                   2                   2                  -1                   3                   0                   2                1934                   1
                2012                   3                   6                   2                   2                  -1                   0                   2                   2                1935                   1
                2012                   1                   7                   0                   0                  -1                   3                   2                   1                1936                   0
                2012                   2                   4                   0                   0                  -1                   3                   0                   2                1937                   0
                2012                   3                   6                   2                   2                  -1                   0                   1                   1                1938                   1
                2012                   3                  10                   8                   3                  -1                   0                   4                   1                1939                   1
                2012                   2                   7                   0                   0                  -1                   2                   0                   2                1940                   0
                2012                   3                   4                   2                   2                  -1                   0                   2                   1                1941                   1
                2012                   2                   9                   2                   1                  -1                   3                   0                   2                1942                   1
                2012                   3                  10                   2                   3                  -1                   0                   2                   3                1943                   2
                2012                   1                   1                   0                   0                  -1                   4                   3                   1                1944                   0
                2012                   2                  11                   0                   0                  -1                   4                   0                   1                1945                   0
                2012                   3                   3                   2                   2                  -1                   0                   2                   2                1946                   8
                2012                   2                   9                   2                   3                  -1                   3                   0                   1                1947                   1
                2012                   3                   2                   8                   2                  -1                   0                   2                   3                1948                   1
                2012                   2                   1                   8                   2                  -1                   3                   0                   1                1949                   8
                2012                   3                   1                   2                   2                  -1                   0                   2                   1                1950                   1
                2012                   2                   4                   0                   0                  -1                   2                   0                   1                1951                   0
                2012                   1                   9                   0                   0                  -1                   2                   2                   2                1952                   0
                2012                   2                   6                   2                   2                  -1                   4                   0                   3                1953                   2
                2012                   3                   7                   2                   3                  -1                   0                   2                   2                1954                   1
                2012                   2                   1                   0                   0                  -1                   4                   0                   2                1955                   0
                2012                   3                   8                   2                   2                  -1                   0                   2                   2                1956                   8
                2012                   2                  11                   0                   0                  -1                   2                   0                   1                1957                   0
                2012                   3                   7                   2                   1                  -1                   0                   1                   2                1958                   1
                2012                   1                   8                   0                   0                  -1                   1                   1                   8                1959                   0
                2012                   3                   9                   2                   1                  -1                   0                   1                   1                1960                   1
                2012                   3                  11                   8                   3                  -1                   0                   2                   3                1961                   1
                2012                   2                   5                   0                   0                  -1                   4                   0                   1                1962                   0
                2012                   1                   2                   0                   0                  -1                   3                   2                   2                1963                   0
                2012                   1                   3                   0                   0                  -1                   2                   2                   8                1964                   0
                2012                   2                   8                   2                   2                  -1                   1                   0                   2                1965                   1
                2012                   3                   4                   2                   2                  -1                   0                   3                   3                1966                   1
                2012                   2                   2                   2                   3                  -1                   4                   0                   2                1967                   1
                2012                   3                   9                   2                   8                  -1                   0                   2                   3                1968                   8
                2012                   1                   2                   0                   0                  -1                   5                   4                   3                1969                   0
                2012                   2                   1                   2                   2                  -1                   2                   0                   1                1970                   2
                2012                   3                  12                   2                   2                  -1                   0                   3                   2                1971                   1
                2012                   1                   6                   0                   0                  -1                   2                   2                   2                1972                   0
                2012                   2                   6                   2                   3                  -1                   4                   0                   2                1973                   1
                2012                   3                  12                   2                   2                  -1                   0                   2                   1                1974                   1
                2014                   3                   6                   0                   0                   0                   1                   1                   1                   1                   0
                2014                   3                   6                   0                   0                   0                   1                   1                   2                   2                   0
                2014                   1                   3                   0                   0                  -1                   0                   2                   2                   3                   0
                2014                   2                   8                   2                   3                   0                   2                   0                   1                   4                   1
                2014                   3                   9                   0                   0                  -1                   0                   1                   1                   5                   0
                2014                   1                   8                   0                   0                  -1                   0                   1                   2                   6                   0
                2014                   2                  99                   8                   1                  -1                   0                   0                   2                   7                   1
                2014                   2                   6                   2                   1                  -1                   0                   0                   1                   8                   1
                2014                   3                   6                   2                   3                  -1                   0                   4                   8                   9                   1
                2014                   3                   9                   2                   1                  -1                   0                   1                   1                  10                   1
                2014                   3                  11                   0                   0                  -1                   0                   3                   3                  11                   0
                2014                   1                   7                   0                   0                  -1                   0                   4                   3                  12                   0
                2014                   1                  11                   0                   0                  -1                   0                   2                   1                  13                   0
                2014                   1                   5                   0                   0                   0                   3                   2                   2                  14                   0
                2014                   2                   1                   2                   2                  -1                   0                   0                   1                  15                   2
                2014                   2                   7                   2                   2                  14                   3                   0                   2                  16                   1
                2014                   3                   9                   8                   3                  -1                   0                   1                   2                  17                   8
                2014                   3                   2                   2                   2                  -1                   0                   2                   1                  18                   1
                2014                   2                  11                   2                   2                   0                   3                   0                   1                  19                   8
                2014                   3                   7                   8                   3                  -1                   0                   1                   2                  20                   8
                2014                   1                   6                   0                   0                   0                   1                   1                   1                  21                   0
                2014                   2                  10                   2                   3                  -1                   0                   0                   2                  22                   2
                2014                   3                  11                   0                   0                  -1                   0                   2                   2                  23                   0
                2014                   3                  10                   0                   0                  -1                   0                   1                   1                  24                   0
                2014                   3                   9                   2                   2                  -1                   0                   2                   2                  25                   1
                2014                   3                   8                   0                   0                  14                   3                   1                   3                  26                   0
                2014                   1                   2                   0                   0                   0                   2                   2                   3                  27                   0
                2014                   2                   3                   2                   1                   1                   2                   0                   1                  28                   1
                2014                   3                   6                   2                   2                  -1                   0                   2                   8                  29                   1
                2014                   3                   5                   2                   2                   2                   1                   1                   1                  30                   1
                2014                   1                  99                   0                   0                  -1                   0                   2                   3                  31                   0
                2014                   1                   3                   0                   0                   0                   3                   2                   3                  32                   0
                2014                   1                  12                   0                   0                   2                   2                   2                   1                  33                   0
                2014                   3                   1                   2                   1                  -1                   0                   2                   3                  34                   1
                2014                   2                   1                   2                   3                   0                   1                   0                   3                  35                   1
                2014                   3                   7                   0                   0                   3                   1                   2                   2                  36                   0
                2014                   1                   9                   0                   0                  -1                   0                   2                   3                  37                   0
                2014                   2                   1                   2                   2                   0                   2                   0                   1                  38                   1
                2014                   3                   5                   0                   0                   7                   4                   3                   1                  39                   0
                2014                   3                  99                   0                   0                   2                   3                   2                   1                  40                   0
                2014                   1                   4                   0                   0                   0                   2                   2                   1                  41                   0
                2014                   1                   8                   0                   0                  -1                   0                   2                   2                  42                   0
                2014                   1                   8                   0                   0                  -1                   0                   4                   2                  43                   0
                2014                   2                   5                   2                   2                   5                   3                   0                   1                  44                   1
                2014                   3                   3                   0                   0                   0                   2                   1                   8                  45                   0
                2014                   3                   6                   0                   0                   0                   3                   2                   2                  46                   0
                2014                   1                   2                   0                   0                   0                   1                   1                   1                  47                   0
                2014                   1                   3                   0                   0                   0                   3                   1                   3                  48                   0
                2014                   1                   7                   0                   0                   0                   3                   2                   1                  49                   0
                2014                   1                   9                   0                   0                   0                   1                   1                   2                  50                   0
                2014                   2                  11                   2                   2                   1                   4                   0                   2                  51                   1
                2014                   3                   1                   0                   0                  10                   4                   3                   1                  52                   0
                2014                   3                   1                   2                   1                   0                   2                   2                   1                  53                   1
                2014                   2                   1                   2                   2                  -1                   0                   0                   1                  54                   2
                2014                   1                   3                   0                   0                  -1                   0                   2                   2                  55                   0
                2014                   1                  12                   0                   0                   4                   1                   1                   3                  56                   0
                2014                   3                   9                   2                   2                  -1                   0                   3                   1                  57                   1
                2014                   3                   3                   0                   0                   0                   3                   2                   1                  58                   0
                2014                   2                   7                   1                   1                   0                   2                   0                   2                  59                   1
                2014                   3                   1                   0                   0                  -1                   0                   1                   2                  60                   0
                2014                   3                   2                   2                   1                   1                   2                   2                   1                  61                   1
                2014                   2                   3                   2                   1                  -1                   0                   0                   1                  62                   1
                2014                   3                   4                   0                   0                  -1                   0                   2                   2                  63                   0
                2014                   3                  11                   2                   1                   0                   1                   1                   1                  64                   1
                2014                   1                  12                   0                   0                  -1                   0                   2                   2                  65                   0
                2014                   3                   4                   2                   2                  -1                   0                   1                   2                  66                   1
                2014                   3                   4                   2                   3                  -1                   0                   1                   1                  67                   2
                2014                   2                   3                   2                   2                   0                   1                   0                   1                  68                   1
                2014                   3                  11                   2                   1                  -1                   0                   2                   1                  69                   1
                2014                   3                   5                   8                   2                   4                   4                   3                   2                  70                   1
                2014                   2                   6                   2                   1                  -1                   0                   0                   3                  71                   2
                2014                   3                  10                   0                   0                  -1                   0                   2                   1                  72                   0
                2014                   2                   1                   2                   2                  -1                   0                   0                   1                  73                   1
                2014                   2                   6                   2                   2                   0                   1                   0                   2                  74                   1
                2014                   3                  10                   2                   1                   1                   4                   3                   3                  75                   1
                2014                   3                   4                   0                   0                  -1                   0                   2                   1                  76                   0
                2014                   3                  99                   0                   0                   0                   1                   1                   1                  77                   0
                2014                   3                   5                   2                   1                  -1                   0                   2                   1                  78                   1
                2014                   3                   9                   0                   0                  -1                   0                   4                   3                  79                   0
